epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.3393,1.12311,4.79488,1.23884,0.00044,0.5,0.28917,0.19447,1.06744,4.83808,0.98189,0.00025005,0.00025005,0.00025005
